example_id,scenario_id,text,context_type,parent_review_rating,movie_rating_perfection_pct,movie_rating_skip_pct,has_mention,language_mix,target_detected,moderation_action,label_primary,labels_multi,abuse_category,intent_label,severity,contains_profanity,is_directed_at_person,source_type,source_dataset,source_url,source_license,provenance_notes,is_transformed,transformation_type,contains_pii,pii_redaction_notes,split,created_by,created_at,review_status,rationale_short,recommended_action,policy_version
moctale_mod_0431,ambiguous_000,"Everyone can have an opinion, what's your problem?",reply_to_review,Skip,67,2,false,english,reviewer_or_user,flag_for_review,borderline,"[""borderline"", ""possible_trolling""]",harassment,trolling,low,false,true,screenshot_inspired,,,,Inspired by borderline reply behavior from review threads; rewritten from scratch.,true,context_rewritten,false,,train,human_authored_seed,2026-06-23,approved,"Sent to review because the comment is aggressive, borderline, or aimed at people rather than movie craft.",flag_for_review,moctale_policy_v0.1
moctale_mod_0432,ambiguous_001,"@user bro attention grab lag raha hai, review kam controversy zyada.",reply_to_review,Timepass,84,19,true,hinglish_latin,reviewer_or_user,flag_for_review,borderline,"[""borderline"", ""possible_trolling""]",harassment,trolling,low,false,true,screenshot_inspired,,,,Inspired by borderline reply behavior from review threads; rewritten from scratch.,true,context_rewritten,false,,train,human_authored_seed,2026-06-23,approved,"Sent to review because the comment is aggressive, borderline, or aimed at people rather than movie craft.",flag_for_review,moctale_policy_v0.1
moctale_mod_0433,ambiguous_002,"@user bro attention grab lag raha hai, review kam controversy zyada. That is my honest take. Case 2.",reply_to_review,Go For It,70,1,true,hinglish_latin,reviewer_or_user,flag_for_review,borderline,"[""borderline"", ""possible_trolling""]",harassment,trolling,low,false,true,screenshot_inspired,,,,Inspired by borderline reply behavior from review threads; rewritten from scratch.,true,context_rewritten,false,,test,human_authored_seed,2026-06-23,approved,"Sent to review because the comment is aggressive, borderline, or aimed at people rather than movie craft.",flag_for_review,moctale_policy_v0.1
moctale_mod_0434,ambiguous_003,"Real id se aao, har movie pe same comment kyu?",reply_to_review,Go For It,98,27,false,hinglish_latin,reviewer_or_user,flag_for_review,borderline,"[""borderline"", ""possible_trolling""]",harassment,trolling,low,false,true,screenshot_inspired,,,,Inspired by borderline reply behavior from review threads; rewritten from scratch.,true,context_rewritten,false,,train,human_authored_seed,2026-06-23,approved,"Sent to review because the comment is aggressive, borderline, or aimed at people rather than movie craft.",flag_for_review,moctale_policy_v0.1
moctale_mod_0435,ambiguous_004,"Chup hoja bolna easy hai, point explain karo.",reply_to_review,Perfection,69,6,false,hinglish_latin,reviewer_or_user,flag_for_review,borderline,"[""borderline"", ""possible_trolling""]",harassment,trolling,low,false,true,screenshot_inspired,,,,Inspired by borderline reply behavior from review threads; rewritten from scratch.,true,context_rewritten,false,,test,human_authored_seed,2026-06-23,approved,"Sent to review because the comment is aggressive, borderline, or aimed at people rather than movie craft.",flag_for_review,moctale_policy_v0.1
moctale_mod_0436,ambiguous_005,"Everyone can have an opinion, what's your problem? That is my honest take. Case 2.",reply_to_review,Go For It,86,27,false,english,reviewer_or_user,flag_for_review,borderline,"[""borderline"", ""possible_trolling""]",harassment,trolling,low,false,true,screenshot_inspired,,,,Inspired by borderline reply behavior from review threads; rewritten from scratch.,true,context_rewritten,false,,train,human_authored_seed,2026-06-23,approved,"Sent to review because the comment is aggressive, borderline, or aimed at people rather than movie craft.",flag_for_review,moctale_policy_v0.1
moctale_mod_0437,ambiguous_006,"Chup hoja bolna easy hai, point explain karo. That is my honest take. Case 2.",reply_to_review,Timepass,74,25,false,hinglish_latin,reviewer_or_user,flag_for_review,borderline,"[""borderline"", ""possible_trolling""]",harassment,trolling,low,false,true,screenshot_inspired,,,,Inspired by borderline reply behavior from review threads; rewritten from scratch.,true,context_rewritten,false,,test,human_authored_seed,2026-06-23,approved,"Sent to review because the comment is aggressive, borderline, or aimed at people rather than movie craft.",flag_for_review,moctale_policy_v0.1
moctale_mod_0438,ambiguous_007,"Real id se aao, har movie pe same comment kyu? That is my honest take. Case 2.",reply_to_review,Perfection,82,24,false,hinglish_latin,reviewer_or_user,flag_for_review,borderline,"[""borderline"", ""possible_trolling""]",harassment,trolling,low,false,true,screenshot_inspired,,,,Inspired by borderline reply behavior from review threads; rewritten from scratch.,true,context_rewritten,false,,test,human_authored_seed,2026-06-23,approved,"Sent to review because the comment is aggressive, borderline, or aimed at people rather than movie craft.",flag_for_review,moctale_policy_v0.1
moctale_mod_0439,ambiguous_008,"You don't know history kiddo, but okay your opinion.",reply_to_review,Perfection,56,14,false,english,reviewer_or_user,flag_for_review,borderline,"[""borderline"", ""possible_trolling""]",harassment,trolling,low,false,true,screenshot_inspired,,,,Inspired by borderline reply behavior from review threads; rewritten from scratch.,true,context_rewritten,false,,train,human_authored_seed,2026-06-23,approved,"Sent to review because the comment is aggressive, borderline, or aimed at people rather than movie craft.",flag_for_review,moctale_policy_v0.1
moctale_mod_0440,ambiguous_009,"Real id se aao, har movie pe same comment kyu? This is about the discussion, not personal life. Case 4.",reply_to_review,Perfection,71,20,false,hinglish_latin,reviewer_or_user,flag_for_review,borderline,"[""borderline"", ""possible_trolling""]",harassment,trolling,low,false,true,screenshot_inspired,,,,Inspired by borderline reply behavior from review threads; rewritten from scratch.,true,context_rewritten,false,,train,human_authored_seed,2026-06-23,approved,"Sent to review because the comment is aggressive, borderline, or aimed at people rather than movie craft.",flag_for_review,moctale_policy_v0.1
moctale_mod_0441,ambiguous_010,"Everyone can have an opinion, what's your problem? This is about the discussion, not personal life. Case 4.",reply_to_review,Skip,70,1,false,english,reviewer_or_user,flag_for_review,borderline,"[""borderline"", ""possible_trolling""]",harassment,trolling,low,false,true,screenshot_inspired,,,,Inspired by borderline reply behavior from review threads; rewritten from scratch.,true,context_rewritten,false,,train,human_authored_seed,2026-06-23,approved,"Sent to review because the comment is aggressive, borderline, or aimed at people rather than movie craft.",flag_for_review,moctale_policy_v0.1
moctale_mod_0442,ambiguous_011,"You don't know history kiddo, but okay your opinion. That is my honest take. Case 2.",reply_to_review,Skip,81,8,false,english,reviewer_or_user,flag_for_review,borderline,"[""borderline"", ""possible_trolling""]",harassment,trolling,low,false,true,screenshot_inspired,,,,Inspired by borderline reply behavior from review threads; rewritten from scratch.,true,context_rewritten,false,,eval,human_authored_seed,2026-06-23,approved,"Sent to review because the comment is aggressive, borderline, or aimed at people rather than movie craft.",flag_for_review,moctale_policy_v0.1
moctale_mod_0443,ambiguous_012,"You don't know history kiddo, but okay your opinion. This is about the discussion, not personal life. Case 4.",reply_to_review,Skip,77,6,false,english,reviewer_or_user,flag_for_review,borderline,"[""borderline"", ""possible_trolling""]",harassment,trolling,low,false,true,screenshot_inspired,,,,Inspired by borderline reply behavior from review threads; rewritten from scratch.,true,context_rewritten,false,,train,human_authored_seed,2026-06-23,approved,"Sent to review because the comment is aggressive, borderline, or aimed at people rather than movie craft.",flag_for_review,moctale_policy_v0.1
moctale_mod_0444,ambiguous_013,"Everyone can have an opinion, what's your problem? The point is about the movie debate. Case 6.",reply_to_review,Skip,55,25,false,english,reviewer_or_user,flag_for_review,borderline,"[""borderline"", ""possible_trolling""]",harassment,trolling,low,false,true,screenshot_inspired,,,,Inspired by borderline reply behavior from review threads; rewritten from scratch.,true,context_rewritten,false,,train,human_authored_seed,2026-06-23,approved,"Sent to review because the comment is aggressive, borderline, or aimed at people rather than movie craft.",flag_for_review,moctale_policy_v0.1
moctale_mod_0445,ambiguous_014,"Everyone can have an opinion, what's your problem? I still think people can disagree. Case 8.",reply_to_review,Timepass,65,23,false,english,reviewer_or_user,flag_for_review,borderline,"[""borderline"", ""possible_trolling""]",harassment,trolling,low,false,true,screenshot_inspired,,,,Inspired by borderline reply behavior from review threads; rewritten from scratch.,true,context_rewritten,false,,test,human_authored_seed,2026-06-23,approved,"Sent to review because the comment is aggressive, borderline, or aimed at people rather than movie craft.",flag_for_review,moctale_policy_v0.1
moctale_mod_0446,ambiguous_015,"@user bro attention grab lag raha hai, review kam controversy zyada. This is about the discussion, not personal life. Case 4.",reply_to_review,Perfection,67,5,true,hinglish_latin,reviewer_or_user,flag_for_review,borderline,"[""borderline"", ""possible_trolling""]",harassment,trolling,low,false,true,screenshot_inspired,,,,Inspired by borderline reply behavior from review threads; rewritten from scratch.,true,context_rewritten,false,,train,human_authored_seed,2026-06-23,approved,"Sent to review because the comment is aggressive, borderline, or aimed at people rather than movie craft.",flag_for_review,moctale_policy_v0.1
moctale_mod_0447,ambiguous_016,"Chup hoja bolna easy hai, point explain karo. This is about the discussion, not personal life. Case 4.",reply_to_review,Go For It,97,13,false,hinglish_latin,reviewer_or_user,flag_for_review,borderline,"[""borderline"", ""possible_trolling""]",harassment,trolling,low,false,true,screenshot_inspired,,,,Inspired by borderline reply behavior from review threads; rewritten from scratch.,true,context_rewritten,false,,train,human_authored_seed,2026-06-23,approved,"Sent to review because the comment is aggressive, borderline, or aimed at people rather than movie craft.",flag_for_review,moctale_policy_v0.1
moctale_mod_0448,ambiguous_017,"You don't know history kiddo, but okay your opinion. The point is about the movie debate. Case 6.",reply_to_review,Timepass,56,3,false,english,reviewer_or_user,flag_for_review,borderline,"[""borderline"", ""possible_trolling""]",harassment,trolling,low,false,true,screenshot_inspired,,,,Inspired by borderline reply behavior from review threads; rewritten from scratch.,true,context_rewritten,false,,train,human_authored_seed,2026-06-23,approved,"Sent to review because the comment is aggressive, borderline, or aimed at people rather than movie craft.",flag_for_review,moctale_policy_v0.1
moctale_mod_0449,ambiguous_018,"@user bro attention grab lag raha hai, review kam controversy zyada. The point is about the movie debate. Case 6.",reply_to_review,Timepass,78,12,true,hinglish_latin,reviewer_or_user,flag_for_review,borderline,"[""borderline"", ""possible_trolling""]",harassment,trolling,low,false,true,screenshot_inspired,,,,Inspired by borderline reply behavior from review threads; rewritten from scratch.,true,context_rewritten,false,,test,human_authored_seed,2026-06-23,approved,"Sent to review because the comment is aggressive, borderline, or aimed at people rather than movie craft.",flag_for_review,moctale_policy_v0.1
moctale_mod_0450,ambiguous_019,"You don't know history kiddo, but okay your opinion. I still think people can disagree. Case 8.",reply_to_review,Perfection,58,3,false,english,reviewer_or_user,flag_for_review,borderline,"[""borderline"", ""possible_trolling""]",harassment,trolling,low,false,true,screenshot_inspired,,,,Inspired by borderline reply behavior from review threads; rewritten from scratch.,true,context_rewritten,false,,train,human_authored_seed,2026-06-23,approved,"Sent to review because the comment is aggressive, borderline, or aimed at people rather than movie craft.",flag_for_review,moctale_policy_v0.1
